Year,Quarter,MType,資料日期,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
2023,1,sii,2025-11-17,2548,華固,886779,115813,-345693,1740,658639,1699161,2357800
2023,1,sii,2025-11-17,2597,潤弘,100669,-154650,-1039879,,-1093860,2380096,1286236
2023,1,sii,2025-11-17,2601,益航,755966,-654569,-372443,-5809,-276855,2987197,2710342
2023,1,sii,2025-11-17,2603,長榮,19335380,4675233,-5481317,-2831051,15698245,391860706,407558951
2023,1,sii,2025-11-17,2605,新興,620962,388325,-49482,-46477,913328,3814013,4727341
2023,1,sii,2025-11-17,2606,裕民,956898,-4388451,3221230,-119132,-329455,14558599,14229144
2023,1,sii,2025-11-17,2607,榮運,1088166,-206700,-1419129,32769,-504894,4285525,3780631
2023,1,sii,2025-11-17,2608,嘉里大榮,476015,-290768,150928,,336175,1629801,1965976
2023,1,sii,2025-11-17,2609,陽明,7796653,-39399367,-3723095,-714619,-36040428,149427959,113387531
2023,1,sii,2025-11-17,2610,華航,14117026,-6881390,-7159649,492212,568199,34980469,35548668
2023,1,sii,2025-11-17,2611,志信,-28820,-45056,54444,,-19432,347821,328389
2023,1,sii,2025-11-17,2612,中航,244205,-1518479,1524661,-26531,223856,3989154,4213010
2023,1,sii,2025-11-17,2613,中櫃,140287,-20730,-108449,,11108,675746,686854
2023,1,sii,2025-11-17,2614,東森,124719,-399703,-399712,-3731,-678427,1914254,1235827
2023,1,sii,2025-11-17,2615,萬海,-585766,-6181163,-9942862,-1386956,-18096747,171752195,153655448
2023,1,sii,2025-11-17,2616,山隆,-30614,-42193,116777,1557,45527,1057797,1103324
2023,1,sii,2025-11-17,2617,台航,294491,-34978,-406041,-3250,-149778,715574,565796
2023,1,sii,2025-11-17,2618,長榮航,17148016,-608138,-6435765,-2086,10102027,67410754,77512781
2023,1,sii,2025-11-17,2630,亞航,-278871,-20187,311043,-142,11843,252947,264790
2023,1,sii,2025-11-17,2633,台灣高鐵,7137311,-1730979,52,6181,5412565,16558946,21971511
2023,1,sii,2025-11-17,2634,漢翔,-4107680,-275555,2156008,704,-2226523,3313477,1086954
2023,1,sii,2025-11-17,2636,台驊控股,-1069257,-215288,-654,-12320,-1297519,9569948,8272429
2023,1,sii,2025-11-17,2637,慧洋-KY,885161,-1553226,-1529399,-50833,-2248297,6399681,4151384
2023,1,sii,2025-11-17,2642,宅配通,86538,-20342,-50862,-49,15285,832405,847690
2023,1,sii,2025-11-17,2645,長榮航太,29989,-33763,1348126,,1344352,4241715,5586067
2023,1,sii,2025-11-17,2701,萬企,50336,-15759,-1650,,32927,186082,219009
2023,1,sii,2025-11-17,2702,華園,-55372,96138,-32423,-15645,-7302,2668664,2661362
2023,1,sii,2025-11-17,2704,國賓,-129617,278577,-62786,,86174,1489873,1576047
2023,1,sii,2025-11-17,2705,六福,16867,-98635,90446,-255,8423,324683,333106
2023,1,sii,2025-11-17,2706,第一店,59755,-56264,-1127,,2364,282773,285137
2023,1,sii,2025-11-17,2707,晶華,1384089,-1029676,-88630,1255,267038,453169,720207
2023,1,sii,2025-11-17,2712,遠雄來,-3208,-30438,18718,,-14928,139692,124764
2023,1,sii,2025-11-17,2722,夏都,6427,-107831,51492,,-49912,303475,253563
2023,1,sii,2025-11-17,2723,美食-KY,1133533,470656,-593865,-35548,974776,2197876,3172652
2023,1,sii,2025-11-17,2727,王品,1169885,-698091,347400,5263,824457,2353985,3178442
2023,1,sii,2025-11-17,2731,雄獅,463672,137513,233662,-930,833917,2949357,3783274
2023,1,sii,2025-11-17,2739,寒舍,118625,40261,-268747,,-109861,205676,95815
2023,1,sii,2025-11-17,2748,雲品,19488,-376994,-31090,104,-388492,1368484,979992
2023,1,sii,2025-11-17,2753,八方雲集,212469,117509,-300042,-5624,24312,690016,714328
2023,1,sii,2025-11-17,2801,彰銀,11820517,-236700,35177529,-123214,46638132,104820099,151458231
2023,1,sii,2025-11-17,2812,台中銀,-672222,-3251439,605441,-17568,-3335788,55897012,52561224
2023,1,sii,2025-11-17,2816,旺旺保,233303,-25380,-4173,,203750,3067290,3271040
2023,1,sii,2025-11-17,2820,華票,-1213660,-6522,989489,,-230693,557558,326865
2023,1,sii,2025-11-17,2832,台產,198073,-6459,-9204,,182410,3074610,3257020
2023,1,sii,2025-11-17,2834,臺企銀,19806469,-33317160,-2303885,496,-15814080,49260262,33446182
2023,1,sii,2025-11-17,2836,高雄銀,-342422,-35935,-24633,242,-402748,12596904,12194156
2023,1,sii,2025-11-17,2838,聯邦銀,5833694,-2281410,127884,-145208,3534960,56340642,59875602
2023,1,sii,2025-11-17,2845,遠東銀,17357489,-2136460,-4386352,-92700,10741977,28933031,39675008
2023,1,sii,2025-11-17,2849,安泰銀,443357,-854750,-2328089,-43774,-2783256,4941326,2158070
2023,1,sii,2025-11-17,2850,新產,496385,-18003,-4157,,474225,10852136,11326361
2023,1,sii,2025-11-17,2851,中再保,-3353879,-19297,-133,1575,-3371734,21853610,18481876
2023,1,sii,2025-11-17,2852,第一保,33097,-9193,-1101,-753,22050,1335225,1357275
2023,1,sii,2025-11-17,2855,統一證,-9093848,-10411,9377227,-1716,271252,6194573,6465825
2023,1,sii,2025-11-17,2867,三商壽,-15717955,6408317,512897,,-8796741,47827361,39030620
2023,1,sii,2025-11-17,2880,華南金,-15485436,-1407439,-2639791,-111252,-19643918,186822057,167178139
2023,1,sii,2025-11-17,2881,富邦金,-143262033,-2040750,25409619,-1739699,-121632863,573733858,452100995
2023,1,sii,2025-11-17,2882,國泰金,84262064,20242131,329807,-188808,104645194,620603407,725248601
2023,1,sii,2025-11-17,2883,凱基金,-48492569,-957780,-364889,2837,-49812401,200161850,150349449
2023,1,sii,2025-11-17,2884,玉山金,-39709472,-836211,200910,1848534,-38496239,115750099,77253860
2023,1,sii,2025-11-17,2885,元大金,-25504674,-685619,1085315,-2350715,-27455693,206929363,179473670
2023,1,sii,2025-11-17,2886,兆豐金,-18532321,-264161,7950318,-10722,-10856886,435380396,424523510
2023,1,sii,2025-11-17,2887,台新新光金,-2788562,-290678,11262824,-919,8182665,80598219,88780884
2023,1,sii,2025-11-17,2889,國票金,-10196595,-173502,10129740,1738,-238619,3739285,3500666
2023,1,sii,2025-11-17,2890,永豐金,-19228340,-255694,15106475,-50585,-4428144,326689284,322261140
2023,1,sii,2025-11-17,2891,中信金,-148521602,-1459868,51200012,-412666,-99194124,522661164,423467040
2023,1,sii,2025-11-17,2892,第一金,-37313632,90427,4822871,-447467,-32847801,311099856,278252055
2023,1,sii,2025-11-17,2897,王道銀行,-2360550,-66072,1475313,-71964,-1023273,15225156,14201883
2023,1,sii,2025-11-17,2901,欣欣,4199,885,-745,,4339,412645,416984
2023,1,sii,2025-11-17,2903,遠百,-3051370,-428829,-1296037,2674,-4773562,17254680,12481118
2023,1,sii,2025-11-17,2904,匯僑,57790,20129,-92136,-160,-14377,99347,84970
2023,1,sii,2025-11-17,2905,三商,-16891241,6104978,957618,-832,-9829477,50249445,40419968
2023,1,sii,2025-11-17,2906,高林,147747,-106840,454590,-4539,490958,669608,1160566
2023,1,sii,2025-11-17,2908,特力,-335291,-43885,-94741,25463,-448454,2756959,2308505
2023,1,sii,2025-11-17,2910,統領,24549,-15727,-59526,,-50704,160339,109635
2023,1,sii,2025-11-17,2911,麗嬰房,90398,-25115,41576,930,107789,314865,422654
2023,1,sii,2025-11-17,2912,統一超,3465093,-4844175,-2967049,-111776,-4457907,48540378,44082471
2023,1,sii,2025-11-17,2913,農林,-27041,-4078,-125358,,-156477,239380,82903
2023,1,sii,2025-11-17,2915,潤泰全,-110553,103713,58236,-72932,-21536,9549587,9528051
2023,1,sii,2025-11-17,2923,鼎固-KY,3771571,341446,-1990456,51463,2174024,10806386,12980410
2023,1,sii,2025-11-17,2929,淘帝-KY,28550,11443,7356,8642,55991,1263907,1319898
2023,1,sii,2025-11-17,2939,永邑-KY,44362,-130108,-3018,-223,-88987,670609,581622
2023,1,sii,2025-11-17,2945,三商家購,-266942,-21740,71248,,-217434,548034,330600
2023,1,sii,2025-11-17,3002,歐格,-28979,-22217,-273,-731,-52200,338645,286445
2023,1,sii,2025-11-17,3003,健和興,383535,-237577,736,-792,145902,2513312,2659214
2023,1,sii,2025-11-17,3004,豐達科,42592,-50111,-28342,522,-35339,138933,103594
2023,1,sii,2025-11-17,3005,神基,852143,491387,152371,-35835,1460066,8105868,9565934
2023,1,sii,2025-11-17,3006,晶豪科,-311643,-385375,361585,,-335433,4764681,4429248
2023,1,sii,2025-11-17,3008,大立光,4255893,-2199263,-33617,-39012,1984001,110171631,112155632
2023,1,sii,2025-11-17,3010,華立,1258143,-924864,-3129334,-91821,-2887876,6715280,3827404
2023,1,sii,2025-11-17,3011,今皓,-10608,-2306,-233,593,-12554,397756,385202
2023,1,sii,2025-11-17,3013,晟銘電,412515,-95186,-192322,1150,126157,411222,537379
2023,1,sii,2025-11-17,3014,聯陽,452901,-80343,-1785,-25,370748,1785488,2156236
2023,1,sii,2025-11-17,3015,全漢,312005,83752,-64000,5776,337533,3695970,4033503
2023,1,sii,2025-11-17,3016,嘉晶,216682,-203972,73007,-189,85528,2841411,2926939
2023,1,sii,2025-11-17,3017,奇鋐,1557152,-900296,1259329,83074,1999259,20048964,22048223
2023,1,sii,2025-11-17,3018,隆銘綠能,-19119,12522,-3291,-18,-9906,33619,23713
2023,1,sii,2025-11-17,3019,亞光,-270377,-217655,-4700,754510,261778,9179112,9440890
2023,1,sii,2025-11-17,3021,鴻名,44357,-15814,-8020,7012,27535,530360,557895
2023,1,sii,2025-11-17,3022,威強電,-117632,-1876108,-1525,2440,-1992825,4137537,2144712
2023,1,sii,2025-11-17,3023,信邦,1544854,-177251,-426892,-7308,933403,5108757,6042160
2023,1,sii,2025-11-17,3024,憶聲,-9338,-82752,183691,-496,91105,729382,820487
2023,1,sii,2025-11-17,3025,星通,-33983,36143,-1122,-1846,-808,361283,360475
2023,1,sii,2025-11-17,3026,禾伸堂,545554,-166330,-470288,-1499,-92563,3367051,3274488
2023,1,sii,2025-11-17,3027,盛達,-15165,-79630,418226,-9359,314072,578738,892810
2023,1,sii,2025-11-17,3028,增你強,1974746,1251,-2119246,-19330,-162579,1374575,1211996
2023,1,sii,2025-11-17,3029,零壹,125310,-50245,414,-6317,69162,1054159,1123321
2023,1,sii,2025-11-17,3030,德律,745161,-466497,-9132,3909,273441,1148655,1422096
2023,1,sii,2025-11-17,3031,佰鴻,35358,-222956,35727,-15718,-167589,877848,710259
2023,1,sii,2025-11-17,3032,偉訓,329790,1487,-8436,1424,324265,1686707,2010972
2023,1,sii,2025-11-17,3033,威健,1670567,-171371,-2070098,-41882,-612784,2839507,2226723
2023,1,sii,2025-11-17,3034,聯詠,7516021,-106998,415285,-1166,7823142,49170893,56994035
2023,1,sii,2025-11-17,3035,智原,758977,-161769,11923,-260,608871,4872818,5481689
2023,1,sii,2025-11-17,3036,文曄,4836180,-135104,-3784921,-482302,433853,5383254,5817107
2023,1,sii,2025-11-17,3037,欣興,14145036,-4150204,-3825681,103054,6272205,61459296,67731501
2023,1,sii,2025-11-17,3038,全台,102943,-70758,-23535,-1953,6697,1307122,1313819
2023,1,sii,2025-11-17,3040,遠見,71156,-248544,594,-1515,-178309,266894,88585
2023,1,sii,2025-11-17,3041,揚智,-124863,-432795,6202,2591,-548865,1016145,467280
2023,1,sii,2025-11-17,3042,晶技,718114,-269099,-216758,1477,233734,4222610,4456344
2023,1,sii,2025-11-17,3043,科風,-1063,-2284,1173,1174,-1000,149231,148231
2023,1,sii,2025-11-17,3044,健鼎,4296078,-1069760,-517726,-110063,2598529,15219204,17817733
2023,1,sii,2025-11-17,3045,台灣大,4808063,-2606941,-2875819,535,-674162,14934740,14260578
2023,1,sii,2025-11-17,3046,建碁,-58797,449,-1466,-1207,-61021,604499,543478
2023,1,sii,2025-11-17,3047,訊舟,262852,-15834,-380308,1231,-132059,1692999,1560940
2023,1,sii,2025-11-17,3048,益登,2783794,-36438,-2630305,-20378,96673,1714533,1811206
2023,1,sii,2025-11-17,3049,精金,-26632,-181494,153888,-223,-54461,1814501,1760040
2023,1,sii,2025-11-17,3050,鈺德,45659,-21873,-47218,0,-23432,1091338,1067906
2023,1,sii,2025-11-17,3051,力特,332362,42183,-80837,-81905,211803,61331,273134
2023,1,sii,2025-11-17,3052,夆典,-430636,-229191,602765,-5,-57067,241757,184690
2023,1,sii,2025-11-17,3054,立萬利,-7120,1180,-117,-147,-6204,296943,290739
2023,1,sii,2025-11-17,3055,蔚華科,61107,496137,-241824,-4,315416,1102803,1418219
2023,1,sii,2025-11-17,3056,富華新,-668367,-167065,-4461,,-839893,2612293,1772400
2023,1,sii,2025-11-17,3057,喬鼎,-26082,-77,54273,355,28469,392092,420561
2023,1,sii,2025-11-17,3058,立德,63548,127850,-115731,900,76567,328175,404742
2023,1,sii,2025-11-17,3059,華晶科,546743,-658910,247554,-16506,118881,5359473,5478354
2023,1,sii,2025-11-17,3060,銘異,-21021,-26958,19625,-12828,-41182,430494,389312
2023,1,sii,2025-11-17,3062,建漢,623202,10753,-253551,-6138,374266,1355849,1730115
2023,1,sii,2025-11-17,3090,日電貿,488074,-214863,-14708,-492,258011,1424947,1682958
2023,1,sii,2025-11-17,3092,鴻碩,149358,-325591,97858,-1552,-79927,566947,487020
2023,1,sii,2025-11-17,3094,聯傑,22652,-120,-383,-856,21293,727900,749193
2023,1,sii,2025-11-17,3130,一零四,-38982,-49220,-8461,335,-96328,1326136,1229808
2023,1,sii,2025-11-17,3138,耀登,27233,-39589,-2826,-2696,-17878,1411209,1393331
2023,1,sii,2025-11-17,3149,正達,52404,-101043,-55783,308,-104114,682275,578161
2023,1,sii,2025-11-17,3164,景岳,7494,-65938,-441,335,-58550,133687,75137
2023,1,sii,2025-11-17,3167,大量,323768,-22085,-267253,6260,40690,582935,623625
2023,1,sii,2025-11-17,3189,景碩,2060315,-4796231,1738582,5707,-991627,16684198,15692571
2023,1,sii,2025-11-17,3209,全科,48775,-21386,-25295,-29164,-27070,649207,622137
2023,1,sii,2025-11-17,3229,晟鈦,5395,-77436,-9065,-9,-81115,177306,96191
2023,1,sii,2025-11-17,3231,緯創,1538364,-6870185,-663921,-192875,-6188617,66337316,60148699
2023,1,sii,2025-11-17,3257,虹冠電,28085,-265,-423,4406,31803,519408,551211
2023,1,sii,2025-11-17,3266,昇陽,-1374,1794,125913,-636,125697,510903,636600
2023,1,sii,2025-11-17,3296,勝德,128334,-10469,-58786,2690,61769,559567,621336
2023,1,sii,2025-11-17,3305,昇貿,519991,-34333,-299447,-3816,182395,1290303,1472698
2023,1,sii,2025-11-17,3308,聯德,7974,-451,10736,-13345,4914,781639,786553
2023,1,sii,2025-11-17,3311,閎暉,30679,-663639,-6656,-9162,-648778,1635623,986845
2023,1,sii,2025-11-17,3312,弘憶股,706301,-5193,-290353,15661,426416,1455659,1882075
2023,1,sii,2025-11-17,3321,同泰,5980,-13920,352778,5886,350724,272913,623637
2023,1,sii,2025-11-17,3338,泰碩,221859,-10143,-8995,3050,205771,764603,970374
2023,1,sii,2025-11-17,3346,麗清,127296,-521482,-245852,17696,-622342,1345209,722867
2023,1,sii,2025-11-17,3356,奇偶,87810,54191,-29692,-2421,109888,516441,626329
2023,1,sii,2025-11-17,3376,新日興,1128868,-1252424,-174381,-434117,-732054,3282113,2550059
2023,1,sii,2025-11-17,3380,明泰,412217,-347856,-38537,-103195,-77371,4084284,4006913
2023,1,sii,2025-11-17,3406,玉晶光,2882304,-2286249,954056,-5794,1544317,4505005,6049322
2023,1,sii,2025-11-17,3413,京鼎,-269204,-216242,-148894,-9104,-643444,8543988,7900544
2023,1,sii,2025-11-17,3416,融程電,74091,-74063,-595,-710,-1277,508089,506812
2023,1,sii,2025-11-17,3419,譁裕,88657,-6969,-9624,2735,74799,272902,347701
2023,1,sii,2025-11-17,3432,台端,63484,-104662,-16369,411,-57136,119563,62427
2023,1,sii,2025-11-17,3437,榮創,-11870,-51203,-2522,476,-65119,1383056,1317937
2023,1,sii,2025-11-17,3443,創意,154909,-85781,-25970,238,43396,5848557,5891953
2023,1,sii,2025-11-17,3447,展達,404301,22399,-18876,-3773,404051,219692,623743
2023,1,sii,2025-11-17,3450,聯鈞,84933,-197922,-90262,-10731,-213982,2542423,2328441
2023,1,sii,2025-11-17,3454,晶睿,-316542,73625,-74154,-2607,-319678,1044823,725145
2023,1,sii,2025-11-17,3481,群創,-206327,-27360807,37311429,458731,10203026,68490588,78693614
2023,1,sii,2025-11-17,3494,誠研,-41429,-13778,13175,299,-41733,64310,22577
2023,1,sii,2025-11-17,3501,維熹,363277,-51741,-95534,14756,230758,1981981,2212739
2023,1,sii,2025-11-17,3504,揚明光,56614,-107738,-160488,4393,-207219,1385234,1178015
2023,1,sii,2025-11-17,3515,華擎,-114446,-644097,-240664,-33955,-1033162,3588129,2554967
2023,1,sii,2025-11-17,3518,柏騰,-6436,-218989,-5313,921,-229817,885863,656046
2023,1,sii,2025-11-17,3528,安馳,-808918,-5256,1596491,,782317,553649,1335966
2023,1,sii,2025-11-17,3530,晶相光,3283,-11066,-4490,-3783,-16056,762636,746580
2023,1,sii,2025-11-17,3532,台勝科,845672,-4346291,-6373,-539,-3507531,10808861,7301330
2023,1,sii,2025-11-17,3533,嘉澤,3086626,-871014,2593957,14441,4824010,7090304,11914314
2023,1,sii,2025-11-17,3535,晶彩科,-37454,-1946,-61162,-3522,-104084,748967,644883
2023,1,sii,2025-11-17,3543,州巧,12992,-15830,-31648,1865,-32621,1711918,1679297
2023,1,sii,2025-11-17,3545,敦泰,1590093,313492,-2371568,-7649,-475632,5674470,5198838
2023,1,sii,2025-11-17,3550,聯穎,145287,-190295,10589,13764,-20655,1264821,1244166
2023,1,sii,2025-11-17,3557,嘉威,371607,70359,-560085,583,-117536,391499,273963
2023,1,sii,2025-11-17,3563,牧德,120330,-4429,-4275,-550,111076,1855258,1966334
2023,1,sii,2025-11-17,3576,聯合再生,1578769,-436808,-1048845,73266,166382,4755068,4921450
2023,1,sii,2025-11-17,3583,辛耘,-19957,2019,-35866,-3041,-56845,4081951,4025106
2023,1,sii,2025-11-17,3588,通嘉,12969,-38346,-3170,1662,-26885,250680,223795
2023,1,sii,2025-11-17,3591,艾笛森,35751,-20364,-118401,-1256,-104270,1154337,1050067
2023,1,sii,2025-11-17,3592,瑞鼎,177275,-866420,-111272,-150,-800567,8418727,7618160
2023,1,sii,2025-11-17,3593,力銘,-36731,-17481,57956,-250,3494,101625,105119
2023,1,sii,2025-11-17,3596,智易,635920,-509473,-526889,5939,-394503,7579551,7185048
2023,1,sii,2025-11-17,3605,宏致,-66181,-171434,473373,68,235826,2418492,2654318
2023,1,sii,2025-11-17,3607,谷崧,60637,-49382,-20370,3578,-5537,517381,511844
2023,1,sii,2025-11-17,3617,碩天,118698,-20835,-39265,5998,64596,2123184,2187780
2023,1,sii,2025-11-17,3622,洋華,2859,28345,-4084,-2009,25111,546502,571613
2023,1,sii,2025-11-17,3645,達邁,74343,-65345,-66282,1523,-55761,454318,398557
2023,1,sii,2025-11-17,3652,精聯,-37854,-413581,-8880,-1760,-462075,868790,406715
2023,1,sii,2025-11-17,3653,健策,1000663,-166900,-266126,3760,571397,3317105,3888502
2023,1,sii,2025-11-17,3661,世芯-KY,-182707,-671303,95184,-24615,-783441,4775301,3991860
2023,1,sii,2025-11-17,3665,貿聯-KY,1961975,-4056257,3702481,102008,1710207,8497568,10207775
2023,1,sii,2025-11-17,3669,圓展,-36683,-33119,-7556,-3465,-80823,1088115,1007292
2023,1,sii,2025-11-17,3673,TPK-KY,3735143,-11143999,8779123,-28800,1341467,24284276,25625743
2023,1,sii,2025-11-17,3679,新至陞,205825,-36669,-241351,17337,-54858,3865998,3811140
2023,1,sii,2025-11-17,3686,達能,25379,-53450,-543,,-28614,42308,13694
2023,1,sii,2025-11-17,3694,海華,154432,-28887,-127797,-3934,-6186,477012,470826
2023,1,sii,2025-11-17,3701,大眾控,497529,-434734,-17849,30754,75700,1347873,1423573
2023,1,sii,2025-11-17,3702,大聯大,15418133,439374,-17169727,-983899,-2296119,16597342,14301223
2023,1,sii,2025-11-17,3703,欣陸,-686363,2311045,-1264488,-8483,351711,5822416,6174127
2023,1,sii,2025-11-17,3704,合勤控,-86771,-198492,-1283074,24564,-1543773,6040344,4496571
2023,1,sii,2025-11-17,3705,永信,334653,-63377,-427369,-10619,-166712,1956548,1789836
2023,1,sii,2025-11-17,3706,神達,2173436,-597485,-86807,66826,1555970,7801360,9357330
2023,1,sii,2025-11-17,3708,上緯投控,149010,-249362,-238382,10217,-328517,2527070,2198553
2023,1,sii,2025-11-17,3711,日月光投控,30758244,-14791689,-11504759,-446060,4015736,58040394,62056130
2023,1,sii,2025-11-17,3712,永崴投控,-1463143,344865,895395,16342,-206541,5732695,5526154
2023,1,sii,2025-11-17,3714,富采,656217,-376014,-245897,8023,42329,16127132,16169461
2023,1,sii,2025-11-17,3715,定穎投控,715096,-632472,1336056,-11819,1406861,1677887,3084748
2023,1,sii,2025-11-17,4104,佳醫,-145359,-20215,-7838,-7161,-180573,2506995,2326422
2023,1,sii,2025-11-17,4106,雃博,84132,-14754,-65747,7403,11034,445280,456314
2023,1,sii,2025-11-17,4108,懷特,-32703,22135,-2626,,-13194,100456,87262
2023,1,sii,2025-11-17,4119,旭富,-148786,-300950,382513,,-67223,166828,99605
2023,1,sii,2025-11-17,4133,亞諾法,29356,-8602,-2155,-48,18551,367065,385616
2023,1,sii,2025-11-17,4137,麗豐-KY,288210,-2065430,-48543,-35251,-1861014,5644321,3783307
2023,1,sii,2025-11-17,4142,國光生,-344264,-181956,244778,-4827,-286269,2857083,2570814
2023,1,sii,2025-11-17,4148,全宇生技-KY,336288,25384,-396147,-32100,-66575,1341510,1274935
2023,1,sii,2025-11-17,4155,訊映,-41725,-319507,56580,0,-304652,596419,291767
2023,1,sii,2025-11-17,4164,承業醫,-158354,-137201,357373,335,62153,1472849,1535002
2023,1,sii,2025-11-17,4190,佐登-KY,208516,-85812,-87514,4619,39809,1369771,1409580
2023,1,sii,2025-11-17,4306,炎洲,600244,-216520,-501113,4192,-113197,2163330,2050133
2023,1,sii,2025-11-17,4414,如興,961725,147651,-1178979,-46955,-116558,478616,362058
2023,1,sii,2025-11-17,4426,利勤,124804,-54681,-61135,1328,10316,402732,413048
2023,1,sii,2025-11-17,4438,廣越,-1478001,-1185196,1269646,10935,-1382616,3765488,2382872
2023,1,sii,2025-11-17,4439,冠星-KY,224317,-194987,8654,-8257,29727,907417,937144
2023,1,sii,2025-11-17,4440,宜新實業,48036,-22683,-28883,,-3530,98401,94871
2023,1,sii,2025-11-17,4526,東台,66800,-88886,392161,9825,379900,1208827,1588727
2023,1,sii,2025-11-17,4532,瑞智,-316266,635821,-883129,12690,-550884,4482658,3931774
2023,1,sii,2025-11-17,4536,拓凱,977547,-51715,-2265908,11232,-1328844,6206409,4877565
2023,1,sii,2025-11-17,4540,全球傳動,-215745,-75862,402123,837,111353,698793,810146
2023,1,sii,2025-11-17,4545,銘鈺,-33342,-23659,-16362,1051,-72312,683529,611217
2023,1,sii,2025-11-17,4551,智伸科,369556,-268651,-215892,7276,-107711,2751049,2643338
2023,1,sii,2025-11-17,4552,力達-KY,232466,793011,-295,8864,1034046,1771253,2805299
2023,1,sii,2025-11-17,4555,氣立,81890,25467,-89842,2300,19815,549579,569394
2023,1,sii,2025-11-17,4557,永新-KY,193189,-187605,-49079,48917,5422,1130582,1136004
2023,1,sii,2025-11-17,4560,強信-KY,15632,-12711,-1846,2425,3500,527420,530920
2023,1,sii,2025-11-17,4562,穎漢,50951,-3504,-74063,1309,-25307,265115,239808
2023,1,sii,2025-11-17,4564,元翎,91244,-36503,378608,724,434073,573915,1007988
2023,1,sii,2025-11-17,4566,時碩工業,194484,-123880,6277,3792,80673,1125729,1206402
2023,1,sii,2025-11-17,4569,六方科-KY,56424,-52616,,3156,6964,750362,757326
2023,1,sii,2025-11-17,4571,鈞興-KY,362569,-39047,9277,5776,338575,798574,1137149
2023,1,sii,2025-11-17,4572,駐龍,81286,-197672,-737,,-117123,452720,335597
2023,1,sii,2025-11-17,4576,大銀微系統,12883,-8969,33068,-18463,18519,747049,765568
2023,1,sii,2025-11-17,4581,光隆精密-KY,20266,64649,-18280,1346,67981,264515,332496
2023,1,sii,2025-11-17,4583,台灣精銳,243117,282876,-42357,,483636,2454539,2938175
2023,1,sii,2025-11-17,4720,德淵,112813,-16102,13762,875,111348,557220,668568
2023,1,sii,2025-11-17,4722,國精化,39984,-62560,-64158,1850,-84884,503198,418314
2023,1,sii,2025-11-17,4736,泰博,125905,-53218,-10107,-4019,58561,3727361,3785922
2023,1,sii,2025-11-17,4737,華廣,172809,-130139,11437,110,54217,214489,268706
2023,1,sii,2025-11-17,4739,康普,-20855,-141272,-653378,2154,-813351,3071740,2258389
2023,1,sii,2025-11-17,4746,台耀,97246,72127,-88523,-6899,73951,1279462,1353413
2023,1,sii,2025-11-17,4755,三福化,-44055,-222978,333775,-785,65957,602138,668095
2023,1,sii,2025-11-17,4763,材料*-KY,862914,-243455,80152,15511,715122,1941021,2656143
2023,1,sii,2025-11-17,4764,雙鍵,45673,-20895,12480,-7504,29754,1202110,1231864
2023,1,sii,2025-11-17,4766,南寶,401852,264666,-93505,107873,680886,3975268,4656154
2023,1,sii,2025-11-17,4770,上品,233799,-131890,116370,3989,222268,3365150,3587418
2023,1,sii,2025-11-17,4807,日成-KY,84402,-27317,-15205,3509,45389,363858,409247
2023,1,sii,2025-11-17,4904,遠傳,6794653,-2053672,-4613735,441,127687,4886011,5013698
2023,1,sii,2025-11-17,4906,正文,-709,-145912,127670,68025,49074,1009501,1058575
2023,1,sii,2025-11-17,4912,聯德控股-KY,421980,41417,9208,7306,479911,1477691,1957602
2023,1,sii,2025-11-17,4915,致伸,378683,-382673,837733,39464,873207,6284887,7158094
2023,1,sii,2025-11-17,4916,事欣科,123603,-910,-15844,-636,106213,143828,250041
2023,1,sii,2025-11-17,4919,新唐,-774796,-172014,-16649,-135361,-1098820,10398185,9299365
2023,1,sii,2025-11-17,4927,泰鼎-KY,1399424,-503838,-200004,19902,715484,714266,1429750
2023,1,sii,2025-11-17,4930,燦星網,-274675,-155888,-14011,35546,-409028,3066932,2657904
2023,1,sii,2025-11-17,4934,太極,78859,-6725,-63869,-46,8219,769934,778153
2023,1,sii,2025-11-17,4935,茂林-KY,104356,-143072,28442,-15924,-26198,4690814,4664616
2023,1,sii,2025-11-17,4938,和碩,20299944,-5513557,23122043,-827749,37080681,84577382,121658063
2023,1,sii,2025-11-17,4942,嘉彰,113476,-110689,-145785,23910,-119088,2078231,1959143
2023,1,sii,2025-11-17,4943,康控-KY,-17514,7872,8818,7265,6441,11018,17459
2023,1,sii,2025-11-17,4952,凌通,-74,-25426,23450,-237,-2287,893139,890852
2023,1,sii,2025-11-17,4956,光鋐,12735,28600,22637,150,64122,322356,386478
2023,1,sii,2025-11-17,4958,臻鼎-KY,11745854,-6454090,7143344,-430582,12004526,55243562,67248088
2023,1,sii,2025-11-17,4960,誠美材,-570318,-297683,723729,6064,-138208,5798686,5660478
2023,1,sii,2025-11-17,4961,天鈺,575521,-705984,-171457,7822,-294098,6758947,6464849
2023,1,sii,2025-11-17,4967,十銓,-623211,-817,488083,-1092,-137037,565427,428390
2023,1,sii,2025-11-17,4968,立積,-219278,-51460,-7584,-1731,-280053,1015303,735250
2023,1,sii,2025-11-17,4976,佳凌,-65459,-53615,50019,,-69055,1419525,1350470
